numero_controle_pncp;numero_item;sequencial_resultado;ni_fornecedor;nome_fornecedor;tipo_pessoa;porte_fornecedor;quantidade_homologada;valor_unitario_homologado;valor_total_homologado;situacao_resultado_id;situacao_resultado_nome;data_resultado;data_cancelamento_raw;cancelado_efetivo;motivo_avaliacao_cancelamento;motivo_cancelamento_raw;reserva_remanescente_codigo;reserva_remanescente_nome;ordem_classificacao_srp;raw_json;captured_at
23066905000160-1-000005/2025;6;1;28491434000150;DARKLE R ARAUJO;PJ;EPP;5300.0;22.0;116600.0;1;Informado;2025-02-17;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""numeroItem"": 6, ""dataInclusao"": ""2025-02-17T09:42:47"", ""niFornecedor"": ""28491434000150"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-02-17T09:42:47"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""DARKLE R ARAUJO"", ""valorTotalHomologado"": 116600.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 2, ""quantidadeHomologada"": 5300.0, ""valorUnitarioHomologado"": 22.0, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-02-17"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""23066905000160-1-000005/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""EPP"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Natureza Jurídica não informada"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""0000""}";2026-09-12T20:10:22.961764
23066905000160-1-000005/2025;8;1;28491434000150;DARKLE R ARAUJO;PJ;EPP;14000.0;1.0;14000.0;1;Informado;2025-02-17;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""numeroItem"": 8, ""dataInclusao"": ""2025-02-17T09:42:57"", ""niFornecedor"": ""28491434000150"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-02-17T09:42:57"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""DARKLE R ARAUJO"", ""valorTotalHomologado"": 14000.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 2, ""quantidadeHomologada"": 14000.0, ""valorUnitarioHomologado"": 1.0, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-02-17"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""23066905000160-1-000005/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""EPP"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Natureza Jurídica não informada"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""0000""}";2026-09-12T20:10:25.561238
23066905000160-1-000005/2025;9;1;28491434000150;DARKLE R ARAUJO;PJ;EPP;14000.0;1.0;14000.0;1;Informado;2025-02-17;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""numeroItem"": 9, ""dataInclusao"": ""2025-02-17T09:43:02"", ""niFornecedor"": ""28491434000150"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-02-17T09:43:02"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""DARKLE R ARAUJO"", ""valorTotalHomologado"": 14000.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 2, ""quantidadeHomologada"": 14000.0, ""valorUnitarioHomologado"": 1.0, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-02-17"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""23066905000160-1-000005/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""EPP"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Natureza Jurídica não informada"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""0000""}";2026-09-12T20:10:28.071184
15126437000143-1-000134/2025;4;1;10505707000103;R. FIGUEIREDO DA COSTA;PJ;ME;70.0;10.0;700.0;1;Informado;2025-02-21;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""naturezaJuridicaId"": ""2135"", ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""indicadorSubcontratacao"": false, ""dataInclusao"": ""2025-02-21T11:14:40"", ""numeroItem"": 4, ""niFornecedor"": ""10505707000103"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-02-21T11:14:40"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""R. FIGUEIREDO DA COSTA"", ""valorTotalHomologado"": 700.0, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 70.0, ""valorUnitarioHomologado"": 10.0, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-02-21"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""15126437000143-1-000134/2025"", ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Empresário (Individual)"", ""localidadeFornecedor"": null}";2026-09-12T20:10:28.961028
15126437000143-1-000134/2025;5;1;10505707000103;R. FIGUEIREDO DA COSTA;PJ;ME;50.0;16.0;800.0;1;Informado;2025-02-21;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""naturezaJuridicaId"": ""2135"", ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""indicadorSubcontratacao"": false, ""dataInclusao"": ""2025-02-21T11:14:40"", ""numeroItem"": 5, ""niFornecedor"": ""10505707000103"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-02-21T11:14:40"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""R. FIGUEIREDO DA COSTA"", ""valorTotalHomologado"": 800.0, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 50.0, ""valorUnitarioHomologado"": 16.0, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-02-21"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""15126437000143-1-000134/2025"", ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Empresário (Individual)"", ""localidadeFornecedor"": null}";2026-09-12T20:10:29.841860
15126437000143-1-000134/2025;6;1;10505707000103;R. FIGUEIREDO DA COSTA;PJ;ME;30.0;4.0;120.0;1;Informado;2025-02-07;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""numeroItem"": 6, ""dataInclusao"": ""2025-02-07T10:41:01"", ""niFornecedor"": ""10505707000103"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-02-07T10:41:01"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""R. FIGUEIREDO DA COSTA"", ""valorTotalHomologado"": 120.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 30.0, ""valorUnitarioHomologado"": 4.0, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-02-07"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""15126437000143-1-000134/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Empresário (Individual)"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""2135""}";2026-09-12T20:10:31.872972
15126437000143-1-000134/2025;7;1;10505707000103;R. FIGUEIREDO DA COSTA;PJ;ME;5.0;10.76;53.8;1;Informado;2025-02-17;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""numeroItem"": 7, ""dataInclusao"": ""2025-02-17T14:33:18"", ""niFornecedor"": ""10505707000103"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-02-17T14:33:18"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""R. FIGUEIREDO DA COSTA"", ""valorTotalHomologado"": 53.8, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 5.0, ""valorUnitarioHomologado"": 10.76, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-02-17"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""15126437000143-1-000134/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Empresário (Individual)"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""2135""}";2026-09-12T20:10:33.750798
00394452000103-1-022955/2024;9;1;24603073000136;C E S ARAUJO;PJ;ME;5.0;34.0;170.0;1;Informado;2025-03-28;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""numeroItem"": 9, ""dataInclusao"": ""2025-03-28T09:52:10"", ""niFornecedor"": ""24603073000136"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-03-28T09:52:10"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""C E S ARAUJO"", ""valorTotalHomologado"": 170.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 1, ""quantidadeHomologada"": 5.0, ""valorUnitarioHomologado"": 34.0, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-03-28"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""00394452000103-1-022955/2024"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""ME"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": ""Empresário (Individual)"", ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": ""2135""}";2026-09-12T20:10:40.880390
12456167000140-1-000005/2025;5314039;1;20475065000109;20.475.065 LTDA;PJ;EPP;200.0;28.0;5600.0;1;Informado;2025-03-25;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;1.0;"{""indicadorSubcontratacao"": false, ""dataInclusao"": ""2025-03-25T10:50:40"", ""numeroItem"": 5314039, ""niFornecedor"": ""20475065000109"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-03-25T10:50:40"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""20.475.065 LTDA"", ""valorTotalHomologado"": 5600.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 2, ""quantidadeHomologada"": 200.0, ""valorUnitarioHomologado"": 28.0, ""percentualDesconto"": 99.7441, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": 1, ""dataResultado"": ""2025-03-25"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""12456167000140-1-000005/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""EPP"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": null, ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": null}";2026-09-12T20:10:42.650642
34925222000137-1-000006/2025;10001;1;24010212000118;F B MOREIRA LTDA;PJ;Não Informado;100.0;15.0;1500.0;1;Informado;2025-02-28;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;;"{""indicadorSubcontratacao"": false, ""dataInclusao"": ""2025-03-27T08:01:28"", ""numeroItem"": 10001, ""niFornecedor"": ""24010212000118"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-03-27T08:01:28"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""F B MOREIRA LTDA"", ""valorTotalHomologado"": 1500.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 5, ""quantidadeHomologada"": 100.0, ""valorUnitarioHomologado"": 15.0, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": null, ""dataResultado"": ""2025-02-28"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""34925222000137-1-000006/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""Não Informado"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": null, ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": null}";2026-09-12T20:10:44.458392
34925222000137-1-000006/2025;10002;1;24010212000118;F B MOREIRA LTDA;PJ;Não Informado;60.0;36.0;2160.0;1;Informado;2025-02-28;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;;"{""indicadorSubcontratacao"": false, ""dataInclusao"": ""2025-03-27T08:01:32"", ""numeroItem"": 10002, ""niFornecedor"": ""24010212000118"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-03-27T08:01:32"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""F B MOREIRA LTDA"", ""valorTotalHomologado"": 2160.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 5, ""quantidadeHomologada"": 60.0, ""valorUnitarioHomologado"": 36.0, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": null, ""dataResultado"": ""2025-02-28"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""34925222000137-1-000006/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""Não Informado"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": null, ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": null}";2026-09-12T20:10:45.430321
34925222000137-1-000006/2025;10003;1;24010212000118;F B MOREIRA LTDA;PJ;Não Informado;100.0;70.0;7000.0;1;Informado;2025-02-28;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;;"{""indicadorSubcontratacao"": false, ""dataInclusao"": ""2025-03-27T08:01:36"", ""numeroItem"": 10003, ""niFornecedor"": ""24010212000118"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-03-27T08:01:36"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""F B MOREIRA LTDA"", ""valorTotalHomologado"": 7000.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 5, ""quantidadeHomologada"": 100.0, ""valorUnitarioHomologado"": 70.0, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": null, ""dataResultado"": ""2025-02-28"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""34925222000137-1-000006/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""Não Informado"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": null, ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": null}";2026-09-12T20:10:46.342451
34925222000137-1-000006/2025;10005;1;24010212000118;F B MOREIRA LTDA;PJ;Não Informado;200.0;200.0;40000.0;1;Informado;2025-02-28;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;;"{""indicadorSubcontratacao"": false, ""dataInclusao"": ""2025-03-27T08:01:46"", ""numeroItem"": 10005, ""niFornecedor"": ""24010212000118"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-03-27T08:01:46"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""F B MOREIRA LTDA"", ""valorTotalHomologado"": 40000.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 5, ""quantidadeHomologada"": 200.0, ""valorUnitarioHomologado"": 200.0, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": null, ""dataResultado"": ""2025-02-28"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""34925222000137-1-000006/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""Não Informado"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": null, ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": null}";2026-09-12T20:10:47.243892
34925222000137-1-000006/2025;10006;1;24010212000118;F B MOREIRA LTDA;PJ;Não Informado;200.0;284.0;56800.0;1;Informado;2025-02-28;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;;"{""indicadorSubcontratacao"": false, ""dataInclusao"": ""2025-03-27T08:01:51"", ""numeroItem"": 10006, ""niFornecedor"": ""24010212000118"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-03-27T08:01:51"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""F B MOREIRA LTDA"", ""valorTotalHomologado"": 56800.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 5, ""quantidadeHomologada"": 200.0, ""valorUnitarioHomologado"": 284.0, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": null, ""dataResultado"": ""2025-02-28"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""34925222000137-1-000006/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""Não Informado"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": null, ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": null}";2026-09-12T20:10:48.132754
34925222000137-1-000006/2025;10007;1;24010212000118;F B MOREIRA LTDA;PJ;Não Informado;200.0;240.0;48000.0;1;Informado;2025-02-28;;0;sentinela/ausente sem motivo nem situacao de cancelamento -> nao cancelado;;1;Não se aplica;;"{""indicadorSubcontratacao"": false, ""numeroItem"": 10007, ""dataInclusao"": ""2025-03-27T08:01:55"", ""niFornecedor"": ""24010212000118"", ""dataCancelamento"": null, ""dataAtualizacao"": ""2025-03-27T08:01:55"", ""tipoPessoa"": ""PJ"", ""nomeRazaoSocialFornecedor"": ""F B MOREIRA LTDA"", ""valorTotalHomologado"": 48000.0, ""reservaRemanescente"": {""codigo"": 1, ""nome"": ""Não se aplica""}, ""timezoneCotacaoMoedaEstrangeira"": null, ""moedaEstrangeira"": null, ""valorNominalMoedaEstrangeira"": null, ""dataCotacaoMoedaEstrangeira"": null, ""codigoPais"": ""BRA"", ""porteFornecedorId"": 5, ""quantidadeHomologada"": 200.0, ""valorUnitarioHomologado"": 240.0, ""percentualDesconto"": 0.0, ""amparoLegalMargemPreferencia"": null, ""amparoLegalCriterioDesempate"": null, ""paisOrigemProdutoServico"": null, ""localidadeExterior"": null, ""ordemClassificacaoSrp"": null, ""dataResultado"": ""2025-02-28"", ""motivoCancelamento"": null, ""numeroControlePNCPCompra"": ""34925222000137-1-000006/2025"", ""situacaoCompraItemResultadoId"": 1, ""porteFornecedorNome"": ""Não Informado"", ""situacaoCompraItemResultadoNome"": ""Informado"", ""sequencialResultado"": 1, ""naturezaJuridicaNome"": null, ""localidadeFornecedor"": null, ""aplicacaoMargemPreferencia"": false, ""aplicacaoBeneficioMeEpp"": false, ""aplicacaoCriterioDesempate"": false, ""naturezaJuridicaId"": null}";2026-09-12T20:10:50.770262
